artist_name,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url
Young Lyric,,,,,,,,,,,,
BL4CKDragønz,,,,,,,,,,,,
Illaman,,,,,,,,,,,,
Shy Cope,,,,,https://music.youtube.com/channel/UCma1OaHitci-Gnv2cuYfb-Q,UCma1OaHitci-Gnv2cuYfb-Q,,,,,,
Djerko Ulica,,,,,,,,,,,,
Adrian Eagle,,,,,,,,,,,,
Pas Comme Eux,,,,,,,,,,,,
Senior Maintain,,,,,,,,,,,,
Lassic,,,,,,,,,,,,
Cutty Banks,,,,,,,,,,,,
Fares,,,,,,,,,,,,
Pyko Fatal,,,,,,,,,,,,
Spliffjit,,,,,,,,,,,,
Deaf Center,,,,,,,,,,,https://www.facebook.com/pages/Deaf-Center/167713219947652,https://www.deafcenter.net/
C2sumsicc,,,,,,,,,,,,
Boy Better Know,,,,,,,,,,,,
Vincenzo da via Anfossi,,,,,,,,,,,,
CBS,,,,,,,,,,,,
Joe Morton,,,,,,,,,,,,
quotam.,,,,,,,,,,,,
Dy-Nïce,,,,,,,,,,,,
Shelailai,,,,,,,,,,,,
Loveland,,,,,,,,,,,,
tet baby,,,,,,,,,,,,
PLH,,,,,,,,,,,,
drwn.,,,,,https://music.youtube.com/channel/UCkebuhCKcVJOeDIXDkLynfA,UCkebuhCKcVJOeDIXDkLynfA,,,,,,
Deemo,,,,,,,,,,,,
Eyesore,,,,,,,,,,,,
Luke Bar$,https://www.instagram.com/lukebars/,lukebars,,,,,,,,,,
smib,,,,,,,,,,,,
Kara,,,,,,,,,,,,
BoomBæp,,,,,,,,,,,,
Wavskinny,,,,,,,,,,,,
Omachh,,,,,,,,,,,,
DopeBoy DQ,,,,,,,,,,,,
iivo,,,,,,,,,,,,
zinx,,,,,,,,,,,,
King Pride,,,,,,,,,,,,
OG MarlynMonROLLUP,https://www.instagram.com/ogmarlynmonrollup/,ogmarlynmonrollup,,,https://www.youtube.com/user/MarlynMonROLLUP,MarlynMonROLLUP,https://soundcloud.com/ogmarlynmonrollup,ogmarlynmonrollup,https://twitter.com/MarlynMonROLLUP,MarlynMonROLLUP,https://www.facebook.com/ogmarlynmonrollup,
Marithea,,,,,,,,,,,,
Jonathan Emile,,,,,,,,,,,,
Szazharom,,,,,,,,,,,,
Qwella,,,,,,,,,,,,
Surma,https://www.instagram.com/surmaee/,surmaee,,,,,,,https://twitter.com/surmaeee,surmaeee,https://www.facebook.com/surmaee,
Lofis,,,,,,,,,,,,
KR Malsain,,,,,,,,,,,,
Cameo Huzla,,,,,,,,,,,,
JaRon Marshall,,,,,https://music.youtube.com/channel/UCMla09nDh-Gi5CYe9XHIMpg,UCMla09nDh-Gi5CYe9XHIMpg,,,,,,
Russ Coson,,,,,,,,,,,,
Gynger Money Gang,,,,,,,,,,,,
M.K,,,,,,,,,,,,
Bander,,,,,,,,,,,,
Young Rog,,,,,,,,,,,,
7Dime,,,,,,,,,,,,
OG Drrip,,,,,,,,,,,,
Elijah Gonzales,,,,,,,,,,,,
Zuhair Francis,https://www.instagram.com/zuhairfrancis/,zuhairfrancis,,,,,https://soundcloud.com/zuhair-francis-offical,zuhair-francis-offical,,,,
JUBEE,https://www.instagram.com/jubee_cds/,jubee_cds,https://www.tiktok.com/@jubee_cds,jubee_cds,https://www.youtube.com/channel/UCfX-b5iN9Cs_wvUqeSpsUYw,UCfX-b5iN9Cs_wvUqeSpsUYw,https://soundcloud.com/jubeecds,jubeecds,https://twitter.com/jubee_cds,jubee_cds,,
Jack Out,,,,,,,,,,,,
nosmoke155,,,,,,,,,,,,
Ghoulavelii,,,,,,,,,,,,
Japssii,,,,,,,,,,,,
bubba!,,,,,,,,,,,,http://www.bubbasparxxx.com/
DJ Tea,,,,,,,,,,,,
G-Mo Skee,,,,,https://www.youtube.com/gmoskee,gmoskee,,,https://twitter.com/g_mo_skee,g_mo_skee,https://www.facebook.com/funkmasterfilth,http://www.gmoskee.com/
KINWAY,,,,,,,,,,,,
David Karsten,,,,,,,,,,,,http://www.davidkarstendaniels.com/
Kitah,,,,,,,,,,,,
Idea,,,,,,,,,,,https://www.facebook.com/pages/Poison-Idea-Official-/366089496806858,
Kay Bandz,https://www.instagram.com/real_kaybandz/,real_kaybandz,,,,,https://soundcloud.com/realkaybandz,realkaybandz,https://twitter.com/kaybandz_lg,kaybandz_lg,https://www.facebook.com/KayBandzOfficial,
Dany Punto Rojo,,,,,,,,,,,,
Ghetto ZN,,,,,,,,,,,,
H.A.Y.Q,,,,,,,,,,,,
Tsaar,,,,,,,,,,,,
L4baby,,,,,,,,,,,,
Uzi Freyja,https://www.instagram.com/uzifreyja/,uzifreyja,https://www.tiktok.com/@uzi.freyja,uzi.freyja,https://www.youtube.com/@uzifreyja,@uzifreyja,,,,,https://www.facebook.com/uzifreyja,
Nkalis,https://www.instagram.com/nkalis.official/,nkalis.official,,,https://www.youtube.com/channel/UC4-WaVh9sAxXdNLtoyVmzpQ,UC4-WaVh9sAxXdNLtoyVmzpQ,https://soundcloud.com/niklas-h-4,niklas-h-4,,,https://www.facebook.com/NKalisofficial,
King Kuma,,,,,,,,,,,,
X-Clan,,,,,,,,,,,,
Syf of Talking Knots,https://www.instagram.com/syfmezzy/,syfmezzy,,,https://music.youtube.com/channel/UCBoxzIUU_Js9J01M65Ogbng,UCBoxzIUU_Js9J01M65Ogbng,,,https://twitter.com/syfmezzy,syfmezzy,,
Jay Lee,,,,,,,,,,,,
Lewsz,,,,,,,,,,,,
Yael YTBM,,,,,,,,,,,,
Ivans Baigais,https://www.instagram.com/ivansbaigais/,ivansbaigais,,,https://www.youtube.com/@ZolitudesPanti,@ZolitudesPanti,,,,,https://www.facebook.com/ivansbaigais,
Ava Louise,,,,,,,,,,,,
FLVR,,,,,,,,,,,,https://flvrrecords.com/
Airliftz,https://www.instagram.com/notairliftz/,notairliftz,,,,,,,,,,
Rastek,,,,,,,,,,,,
Datkid,,,,,,,,,https://twitter.com/thecrudlord,thecrudlord,,
cartney!,,,,,,,,,,,,
KUDOKUSHI,https://www.instagram.com/kudo.kushi/,kudo.kushi,https://www.tiktok.com/@fuckkudo2,fuckkudo2,https://www.youtube.com/channel/UCuWz0uhTS0IL2wQpe0p-EtQ,UCuWz0uhTS0IL2wQpe0p-EtQ,https://soundcloud.com/kudokushi135,kudokushi135,,,,
Dizkar,,,,,,,,,,,,
Afrodite Bxd,https://www.instagram.com/afroditebxd/,afroditebxd,,,https://www.youtube.com/AfroditeBXD,AfroditeBXD,,,https://twitter.com/afroditebxdofc,afroditebxdofc,,
Torpe,,,,,,,,,,,,
Sherixx,,,,,,,,,,,,
Nonchalant,,,,,,,,,,,,
Edai,,,,,,,,,,,,
Kapulet,,,,,,,,,,,,
Noxious D,,,,,,,,,,,,
El Discipulo,,,,,,,,,,,,
NyBracho,,,,,,,,,,,,
Kish,,,,,,,,,https://twitter.com/big_kish,big_kish,,
RonnyHuana,,,,,,,,,,,,
Mr. Lee,,,,,,,,,,,,
3NRGY,,,,,,,,,,,,
Mariodmir,,,,,,,,,,,,
Yung Al,,,,,,,,,,,,
Lone Star Ridaz,,,,,,,,,,,,
Snow Banks,,,,,,,,,,,,
Emjay,,,,,,,,,,,,
whaTaRWoll Music,https://www.instagram.com/whatarwoll/,whatarwoll,,,https://www.youtube.com/@whatarwoll,@whatarwoll,https://soundcloud.com/whtrwl,whtrwl,,,,
EL RAPERO DE NECTAR,,,,,,,,,,,,
NeniTony,,,,,,,,,,,,
Don Lion,,,,,,,,,,,,
prodbylaurenz,,,,,,,,,,,,
VØGUE,,,,,,,,,,,,
なかむらみなみ,,,,,,,,,,,,
Fxcklosbicos,,,,,,,,,,,,
Classic der Dicke,https://www.instagram.com/classic_der_dicke/,classic_der_dicke,,,,,https://soundcloud.com/classicderdicke,classicderdicke,,,https://www.facebook.com/ClassicderDicke,
DJ Kaymoworld,,,,,,,,,,,,
purplewine,,,,,,,,,,,,
Bosco Soundtrack,,,,,,,,,,,,
IntoVerted,,,,,,,,,,,,
Benno,,,,,,,,,,,,
Varoner,,,,,,,,,,,,
El Gringo,,,,,,,,,,,,
Velvet Haven,,,,,,,,,,,,
jarjarjr,,,,,,,,,,,,
Fireman,,,,,,,,,,,,
Wevlth,,,,,,,,,,,,
DMC,,,,,,,,,,,,https://mn2s.com/booking-agency/live-roster/dmc/
Bassbin Twins,,,,,,,,,,,,
Yeyo Sossa,,,,,,,,,,,,
Ranjha!,,,,,,,,,,,,
RA-BE 333,,,,,,,,,,,,
Sabrina Austin,,,,,https://music.youtube.com/channel/UCEGZGs4WD_srH8DwmtzLjdQ,UCEGZGs4WD_srH8DwmtzLjdQ,,,,,,
Swarvy,,,,,,,,,,,,
wanderoof,,,,,,,,,,,,
Kaipora,,,,,,,,,,,,
Abstraktt,,,,,,,,,,,,
Lunchbox,,,,,,,,,,,,
ARUSTAMOV,,,,,,,,,,,,
Cam One,,,,,,,,,,,,
Dominic Ruiz,,,,,,,,,,,,
Metin Sönmez,,,,,,,,,,,,
Signo Rap,,,,,,,,,,,,
Bankroll Mafia,,,,,,,,,,,,
Simba,,,,,,,,,,,,
Kalos,,,,,,,,,,,,
Szn,,,,,,,,,,,,
ay pardon,,,,,,,,,,,,
VI Seconds,,,,,,,,,,,,
WEVIIS,,,,,https://music.youtube.com/channel/UCwm6bf16OjHu6xz9rx2aiFQ,UCwm6bf16OjHu6xz9rx2aiFQ,,,,,,
Christophe Pouget,,,,,,,,,,,,
7981 Kal,,,,,,,,,,,,
Odem Medo,,,,,,,,,,,,
Shoebox Baby,https://www.instagram.com/shoeboxbaby64/,shoeboxbaby64,,,,,,,,,,
Mothas la Mascarade,,,,,,,,,,,,
GB-Mando,,,,,,,,,,,,
Kardash,,,,,,,,,,,,
Planet ANM,,,,,https://www.youtube.com/channel/UCs5Vb8hoETFKZ7ITSAI7ibA,UCs5Vb8hoETFKZ7ITSAI7ibA,,,,,,
Retro X,,,,,,,,,,,,
Qasim Azhar,,,,,,,,,,,,
Hantze,,,,,,,,,,,,
Jacco Wynia,,,,,,,,,,,https://www.facebook.com/JaccoWynia,https://www.jaccowynia.com/
Lonny Love,,,,,,,,,,,,
Karter 2h,,,,,,,,,,,,
BrizzyBren,,,,,,,,,,,,
Zesau,https://www.instagram.com/zesauofficiel/,zesauofficiel,,,https://www.youtube.com/BADGAMEOFFICIEL,BADGAMEOFFICIEL,,,https://twitter.com/zesau_ambition,zesau_ambition,https://www.facebook.com/Zesau.officiel,
Tomer Katz,,,,,,,,,,,,
MC Dharta,,,,,,,,,,,,
Noga,,,,,,,,,,,,
ENFANT NOIR SD,,,,,,,,,,,,
Flori Vivea,,,,,,,,,,,,
Pitt Kelson,,,,,,,,,,,,
12lettahpop,,,,,,,,,,,,
triablo,,,,,,,,,,,,
STACK THE PINK,,,,,,,,,,,,
OH Overhead,,,,,,,,,,,,
Tilman Stoiber,,,,,,,,,,,,
PISLIK88,,,,,,,,,,,,
Rich DS,,,,,,,,,,,,
Burt Dogg,,,,,,,,,,,,
Sadbalmain,,,,,,,,,,,,
Syberia Tdw,,,,,,,,,,,,
D.B,,,,,,,,,,,,http://www.thedbs.com/
Le Bon Nob,,,,,,,,,,,,
Bobbejan,,,,,,,,,,,,
steichi,,,,,,,,,,,,
Eldar Ibrahimovic,,,,,,,,,,,,
One Hot Drink,,,,,,,,,,,,
Dag Savage,,,,,,,,,,,,
J. Cruze,https://www.instagram.com/jcruze/,jcruze,,,https://www.youtube.com/channel/UCo8pz2PDfH3Zk5gPCZYDB0Q,UCo8pz2PDfH3Zk5gPCZYDB0Q,https://soundcloud.com/officialjcruze,officialjcruze,,,https://www.facebook.com/officialjcruze,
Wrd Up,,,,,,,,,,,,
PSG,,,,,,,,,,,,
Al Kan,,,,,,,,,,,,
DR'J 483,,,,,,,,,,,,
DJ Ibusal,,,,,,,,,,,https://www.facebook.com/djibusal,
TujuLoca,,,,,,,,,,,,
Fat Cap,,,,,,,,,,,,
Danny Farro,,,,,,,,,,,,
Punitha Raja,,,,,,,,,,,,
SmokedBeat,,,,,https://www.youtube.com/channel/UCcqouE88wmHlvlmtgzNpApA,UCcqouE88wmHlvlmtgzNpApA,https://soundcloud.com/smokedbeat,smokedbeat,,,https://www.facebook.com/smokedbeateveryday,
Boyzy,,,,,,,,,,,,
Dj Dickson,,,,,,,,,,,,
Realismos,https://www.instagram.com/elniniodelorean/,elniniodelorean,,,https://www.youtube.com/channel/UCm5i8wY-0UFCbXZj9hwBx9Q/feed,UCm5i8wY-0UFCbXZj9hwBx9Q,https://soundcloud.com/realismos,realismos,,,https://www.facebook.com/RealismosEntreSalvajes,
G!ft,,,,,,,,,,,,
Asl Wayne,,,,,,,,,,,,
Ypee,,,,,,,,,,,,
YLN Foreign,,,,,,,,,,,,
Skater,,,,,,,,,,,,
David Armada,,,,,,,,,,,,
Lorentz,,,,,,,,,,,,
Lavils,,,,,,,,,,,,
AMRO,,,,,,,,,,,,
G41,,,,,,,,,,,,
37R,,,,,,,,,,,,
Emes Milligan,https://www.instagram.com/emesmilligan/,emesmilligan,,,https://www.youtube.com/watch?v=uG_8Av3zW78,watch?v=uG_8Av3zW78,,,https://twitter.com/emesmilligan,emesmilligan,https://www.facebook.com/EmesMilligan,
Yungkulovski,,,,,,,,,,,,
1100promille,,,,,,,,,,,,
Dannymarr,,,,,,,,,,,,
Lotey,,,,,,,,,,,,
Trees and Lucy,https://www.instagram.com/treesandlucy/,treesandlucy,https://www.tiktok.com/@treesandlucy,treesandlucy,https://www.youtube.com/@treesandlucy,@treesandlucy,https://soundcloud.com/treesandlucy,treesandlucy,,,,
R.O.S.H.,,,,,,,,,,,,
Disskidz,,,,,,,,,,,,
Dirty Couk,,,,,,,,,,,,
Spell Jordan,,,,,,,,,,,,
Gambit,,,,,,,,,,,,
Desiire,,,,,,,,,,,,
KHALED ROSSIA,,,,,,,,,,,,
Jota Junior,,,,,,,,,,,,
Hustler Player,,,,,,,,,,,,
Galaxyy,,,,,,,,,,,,
Yung FSK18,https://www.instagram.com/yungfsk18/,yungfsk18,,,https://www.youtube.com/channel/UCsmCyPbSr6l5cIjdPclgLhA,UCsmCyPbSr6l5cIjdPclgLhA,https://soundcloud.com/xxxahrens,xxxahrens,https://twitter.com/yfsk18,yfsk18,https://www.facebook.com/people/Yung-FSK18/100075945280866,
Architekt,,,,,,,,,,,,
9for,,,,,,,,,https://twitter.com/9for_able,9for_able,,
Hazy Dreamy,,,,,,,,,,,,
Wolf B,,,,,,,,,,,,
meadowzz,,,,,https://music.youtube.com/channel/UCx0KFVsX4On4Bz9EFGT8UPQ,UCx0KFVsX4On4Bz9EFGT8UPQ,https://soundcloud.com/meadowzz,meadowzz,,,,
Akirariel,,,,,,,,,,,,
Malcolm Errece,,,,,,,,,,,,
Nick Brewer,,,,,https://www.youtube.com/channel/UCy7cKZmhshNcZmhwJ7FNJIQ,UCy7cKZmhshNcZmhwJ7FNJIQ,https://soundcloud.com/itsnickbrewer,itsnickbrewer,https://twitter.com/itsnickbrewer,itsnickbrewer,https://www.facebook.com/ItsNickBrewer,http://www.itsnickbrewer.co.uk/
Vincenzo Crimaco,,,,,,,,,,,,
The Jackal,,,,,,,,,,,,
Asakura,https://www.instagram.com/asakuralevrai/,asakuralevrai,,,,,,,,,https://www.facebook.com/AsakuraLeVrai,
Yoed Nir,https://www.instagram.com/yoednir/,yoednir,,,,,https://soundcloud.com/yoednir,yoednir,,,,http://yoednir.com/
Odbussy,,,,,,,,,,,,
MRZ,https://www.instagram.com/mrzmrzmrz1/,mrzmrzmrz1,,,https://www.youtube.com/@mrzmrzmrz,@mrzmrzmrz,https://soundcloud.com/mrzmrzmrz,mrzmrzmrz,,,,
BABYLOWSK1,,,,,,,,,,,,
Dodoin,,,,,,,,,,,,
Icy,https://www.instagram.com/nennmichicy/,nennmichicy,,,,,,,,,,
Call Me G,,,,,,,,,,,,
Fast Crew,,,,,,,https://soundcloud.com/fast-crew,fast-crew,,,,
Mzee wa Bwax,,,,,,,,,,,,
Deamon,,,,,,,,,,,https://www.facebook.com/deamonofficial,https://web.archive.org/web/20121022062508/http://www.deamon-canada.com/
Bladen,,,,,,,,,,,,
Beleaf,,,,,,,,,,,,
TBFAAT,,,,,,,,,,,,
Kafani,,,,,,,,,,,,
YANKEMA,,,,,,,,,,,,
DEEP-EX-SENSE,https://www.instagram.com/deepexsensei/,deepexsensei,https://www.tiktok.com/@deepexsensei,deepexsensei,https://www.youtube.com/channel/UCQQU5I4FXsgEat7FBvt2Bqg,UCQQU5I4FXsgEat7FBvt2Bqg,,,https://twitter.com/deepexsense,deepexsense,,
Quannum Projects,,,,,,,,,,,,
Her Ex,,,,,,,,,,,,
TOMAKA017,,,,,,,,,,,,
Lo-keyBoi,https://www.instagram.com/lo_key_boi_realllll/,lo_key_boi_realllll,,,https://www.youtube.com/channel/UCSXaugJkGZWeNAyR4ixjutQ,UCSXaugJkGZWeNAyR4ixjutQ,,,,,,
artggioni,,,,,,,,,,,,
DJ Nasty 305,,,,,,,,,,,,
2face Pronto,,,,,,,,,,,,
Mickey Angelo,,,,,,,,,,,,
And Beyond,https://www.instagram.com/aboveandbeyond/,aboveandbeyond,,,https://www.youtube.com/channel/UCVE-ybBDg3UHSUylEVdPAsw,UCVE-ybBDg3UHSUylEVdPAsw,https://soundcloud.com/above-6,above-6,https://twitter.com/aboveandbeyond,aboveandbeyond,https://www.facebook.com/aboveandbeyond,https://www.aboveandbeyond.nu/
Chel Strong,,,,,,,,,,,,
Wingy,,,,,,,,,,,,
Marques Murrey,,,,,,,,,,,,
FASTFORWARD,,,,,,,,,,,,
odion067,,,,,,,,,,,,
Mai Ligne,,,,,,,,,,,,
Hovey Benjamin,https://www.instagram.com/hoveybenjamin/,hoveybenjamin,,,https://www.youtube.com/channel/UCKkkZReaG2wzjSYwC4yMTPQ,UCKkkZReaG2wzjSYwC4yMTPQ,https://soundcloud.com/hoveybenjamin/,hoveybenjamin,https://twitter.com/HoveyBenjamin,HoveyBenjamin,https://www.facebook.com/hoveybenjaminmusic,
ТЕППО,,,,,,,,,,,,
Tour 2 Garde,,,,,,,,,,,,
Eurynomous,,,,,,,,,,,,
YOUNG MADZ,https://www.instagram.com/ymadzz/,ymadzz,,,https://www.youtube.com/channel/UC_zuNuO__1d2qZ7bohCsHng,UC_zuNuO__1d2qZ7bohCsHng,,,,,,
DJ AL*BU,,,,,,,,,,,,
Scum,,,,,,,,,,,,
LW Beats,,,,,,,,,,,,
Dank Puffs,,,,,,,,,,,,
DUNGEONMUSIC,,,,,,,,,,,,
DayDeez,,,,,,,,,,,,
enix lee,,,,,https://music.youtube.com/channel/UCpDLpbcSBmuH8-MHtTqbBkA,UCpDLpbcSBmuH8-MHtTqbBkA,,,,,,
Mano Reco,,,,,,,,,,,,
Da Players Town,,,,,,,,,,,,
Lofi Chillhop,,,,,,,,,,,,
Boora,,,,,,,,,,,,
Heem B$F,,,,,,,,,,,,
Dreams & Nightmares,,,,,,,,,,,,
Lor Scoota,,,,,,,,,,,,
丁,,,,,,,,,,,,
Naute,https://www.instagram.com/_naute_/,_naute_,,,https://music.youtube.com/channel/UCiIiny-maJ6zNEpD6doB7TA,UCiIiny-maJ6zNEpD6doB7TA,https://soundcloud.com/naaute,naaute,,,,
Mbot,,,,,,,,,,,,
Marcello Gugu,,,,,,,,,,,,
Masta Ace & Marco Polo,,,,,,,,,,,,
MAMBO,,,,,,,,,,,,
Tan,,,,,,,,,,,,https://www.amytan.net/
Jayesh,,,,,,,,,,,,
Кору,,,,,,,,,,,,
NKSN,,,,,,,,,,,,
Sam Truth,https://www.instagram.com/samtroof/,samtroof,,,,,,,https://twitter.com/samtroof,samtroof,,
The Color 8,,,,,,,,,,,,
RuthKo,,,,,,,,,,,,
KaizanBlu,,,,,,,,,,,,
Dubba-Aa,,,,,,,,,,,,
Pismo,,,,,,,,,,,https://www.facebook.com/pismo,
Suur Papa,,,,,,,,,,,,
艾福傑尼,,,,,,,,,,,,
Fat Rorry,,,,,,,,,,,,
Bantu Nots,,,,,,,,,,,,
Flex Kid,,,,,,,,,,,,
Alden Luhukay,,,,,,,,,,,,
The Project,,,,,,,,,,,,
liljizz59st,,,,,,,,,,,,
Finite,,,,,,,,,,,,
Utkir Istamov,,,,,,,,,,,,
Honshu Lo fi,,,,,,,,,,,,
DjFaboloso,,,,,,,,,,,,
Lil Mr. E,,,,,,,,,,,,
Jakub Jan Bryndal,,,,,,,,,,,,
Yung Kurz,,,,,,,,,,,,
Mishanya Turi-Ruri,,,,,,,,,,,,
REVi,,,,,,,,,,,,
RND,,,,,,,,,,,,
King Sunny,,,,,https://www.youtube.com/channel/UCq-SwmezM_e9jqiQ66uXrgQ,UCq-SwmezM_e9jqiQ66uXrgQ,,,,,https://www.facebook.com/pages/King-Sunny-Ade/115703645107170,
Ngahere Wafer,https://www.instagram.com/ngaherewafer/,ngaherewafer,,,,,https://soundcloud.com/501ngahere,501ngahere,https://twitter.com/NgahereWafer,NgahereWafer,,
JUNGLE KINGS AND QUEENS,,,,,,,,,,,,
JabariOnTheBeat,,,,,,,,,,,,
Decrow,,,,,,,,,,,,
8 Kambarys,https://www.instagram.com/8kambarys/,8kambarys,,,https://www.youtube.com/channel/UCAnZzvFN7_G3esYSylKSWIw,UCAnZzvFN7_G3esYSylKSWIw,https://soundcloud.com/8kambarys,8kambarys,,,https://www.facebook.com/522619134474382,https://8kambarys.lt/
Snowy,,,,,,,,,,,,
MadnessKey,,,,,,,,,,,,
Leny Da Fam,,,,,,,,,,,,
ЯКОРЪ,,,,,,,,,,,,
HAITHAM,,,,,,,,,,,,
EVERY,,,,,,,,,,,,
Colla Zio,https://www.instagram.com/collazio/,collazio,,,https://www.youtube.com/channel/UCptyUhtNwYW6etTIsCc5tXg,UCptyUhtNwYW6etTIsCc5tXg,,,,,,
FaZe Rug,,,,,,,,,,,,
Mulla Rae,,,,,,,,,,,,
Afronaut Zu,,,,,,,,,,,,
Hirotaka Shirotsubaki,https://www.instagram.com/tubakihiroki/,tubakihiroki,,,,,https://soundcloud.com/infection,infection,,,,
Tonico,,,,,,,,,,,,
star boy,,,,,,,,,,,,
HIGHERBOYZ,,,,,,,,,,,,
Hanislip,https://www.instagram.com/hanislip/,hanislip,,,https://www.youtube.com/PRODBYHANI,PRODBYHANI,,,,,,
SKOF,,,,,,,,,,,,
Deebu,,,,,,,,,,,,
Bishop Lamont,,,,,,,,,,,,
Jayskee,,,,,,,,,,,,
The Cardboard Swords,,,,,,,,,https://twitter.com/cardboardswordz,cardboardswordz,https://www.facebook.com/TheCardboardSwords,
TrenchMobb,,,,,,,,,,,,
Nino SLG,,,,,,,,,,,,
Liphe,,,,,,,,,,,,
X-Ray,https://www.instagram.com/xrayspexofficial/,xrayspexofficial,,,https://music.youtube.com/channel/UCun20cdFdOIfiD6XPwtJOFQ,UCun20cdFdOIfiD6XPwtJOFQ,,,,,https://www.facebook.com/xrayspexofficial,http://www.x-rayspex.com/
Mksolive,,,,,,,,,,,,
Xxvi,,,,,,,,,,,,
Eyesis,,,,,,,,,,,,
Caña Brava,,,,,,,,,,,,
CTC Crazy Duwop,,,,,,,,,,,,
RedOnBlack,,,,,,,,,,,,
Tecfit,,,,,,,,,,,,
Luna997,,,,,,,,,,,,
MØJI,,,,,,,,,,,,
WLHR,,,,,,,,,,,,
Biyi,,,,,,,,,,,,
Baulm.,,,,,,,,,,,,
FENITTO,,,,,,,,,,,,
BleVky,,,,,,,,,,,,
Cany75,,,,,,,,,,,,
Jet$ki,,,,,,,,,,,,
Larell,,,,,,,,,,,,
Hakeem,,,,,,,,,,,,
SCYTHE,,,,,https://www.youtube.com/channel/UCZZIZ2MSuV1JVmHM_JlOICQ,UCZZIZ2MSuV1JVmHM_JlOICQ,https://soundcloud.com/scythe1005,scythe1005,https://twitter.com/scythe1005,scythe1005,https://www.facebook.com/scythe8bit,
Christopher Willits,https://www.instagram.com/willits/,willits,,,https://www.youtube.com/user/christopherwillits,christopherwillits,https://soundcloud.com/willits,willits,https://twitter.com/Willits,Willits,https://www.facebook.com/christopher.willits.page,http://www.christopherwillits.com/
Bribe,,,,,,,,,,,,
CB10,,,,,,,,,,,,
JamalThaDon,https://www.instagram.com/JamalThaDon/,JamalThaDon,,,,,,,https://twitter.com/JamalThaDon,JamalThaDon,,
ZETA MARU,,,,,,,,,,,,
Little King 28300,,,,,,,,,,,,
Karmo Kaputto,https://www.instagram.com/karmokaputto/,karmokaputto,,,https://www.youtube.com/@KaputtoTV,@KaputtoTV,,,https://twitter.com/karmokaputto,karmokaputto,https://www.facebook.com/KarmoKaputto,https://karmokaputto.de/
ZT Elsinky,,,,,,,,,,,,
Blerando,,,,,,,,,,,,
Phee6z,,,,,,,,,,,,
i died in my dreams,,,,,,,,,,,,
Ronshach,https://www.instagram.com/ronshach/,ronshach,https://www.tiktok.com/@ronshach,ronshach,,,,,https://twitter.com/ronshachh,ronshachh,,
Fid Mella,,,,,,,https://soundcloud.com/fidmella,fidmella,https://twitter.com/fidmella,fidmella,https://www.facebook.com/FidMella,
G Skillz,,,,,,,,,,,https://www.facebook.com/gskillzofficial,
May.Lu,,,,,https://music.youtube.com/channel/UCnUY0vh8HA30mJKGN60NPeQ,UCnUY0vh8HA30mJKGN60NPeQ,,,,,,
Moe Money,https://www.instagram.com/moemoneyszn/,moemoneyszn,,,https://www.youtube.com/@moemoney01/featured,featured,,,,,,
CABALLODERALLY,,,,,,,,,,,,
Lil Dude,https://www.instagram.com/lildudeluciano1/,lildudeluciano1,,,,,https://soundcloud.com/lildudeluciano,lildudeluciano,https://twitter.com/lildudeluciano,lildudeluciano,,
Kixnare,,,,,,,https://soundcloud.com/kixnare,kixnare,,,,
Rosha,https://www.instagram.com/roshasoul/,roshasoul,,,https://www.youtube.com/roshasoul,roshasoul,,,https://twitter.com/roshasoulmusic,roshasoulmusic,https://www.facebook.com/roshasoul,https://roshasoul.com/
Black throne,,,,,,,,,,,,
Specifics,,,,,,,,,,,,
Warlocks,,,,,,,,,,,,http://www.thewarlocks.com/
Hoodbaby,,,,,,,,,,,,
Ignorancia Sofisticada,,,,,,,,,,,,
Visionaries,,,,,,,,,,,,http://www.upabove.com/visionaries.php
PMBTZ,,,,,,,,,,,,
Hunter Krasa,,,,,https://music.youtube.com/channel/UCwDC-mh_hZIYhApNhsKY8Zg,UCwDC-mh_hZIYhApNhsKY8Zg,,,,,,
Rose Label,,,,,,,,,,,,
Toda la Vida,https://www.instagram.com/todalavidamusic/,todalavidamusic,,,,,,,https://twitter.com/TodaLaVidaMusic,TodaLaVidaMusic,https://www.facebook.com/TodaLaVidaMusic,
Maley Tomzy,,,,,,,,,,,,
JAW,,,,,https://www.youtube.com/@jawofficial_,@jawofficial_,,,https://twitter.com/doktajotta,doktajotta,https://www.facebook.com/doktajotta,https://besserjaw.de/
Banzai!,,,,,,,,,,,,
Student 1,,,,,,,,,,,,
Wibke Komi,,,,,https://music.youtube.com/channel/UC_DfEN_nMMSlwjd6fWKr9Eg,UC_DfEN_nMMSlwjd6fWKr9Eg,https://soundcloud.com/wibkekomi,wibkekomi,,,,
P Nut,,,,,,,,,,,,
DJ Speed,,,,,,,,,,,,
Robinholta,,,,,,,,,,,,
D-Cypher,,,,,,,,,,,,
Milan Knol,,,,,,,,,,,,
MNO,,,,,,,,,,,,
Lafropop,,,,,,,,,,,,
Cycy,,,,,,,,,,,,
Tony Lisenko,,,,,,,,,,,,
Bruttu,,,,,,,,,,,,
